test_ID,test_file,has_requires,has_ensures,#_char,#_hint_char,#_lemma,#_function,#_method,verifies_without_hints
021,Clover_all_digits.dfy,False,True,315,74,0,0,1,False
022,Clover_array_append.dfy,False,True,297,73,0,0,1,False
023,Clover_array_concat.dfy,False,True,495,108,0,0,1,False
024,Clover_array_copy.dfy,False,True,325,77,0,0,1,False
025,Clover_array_product.dfy,True,True,379,75,0,0,1,False
026,Clover_array_sum.dfy,True,True,375,75,0,0,1,False
027,Clover_avg.dfy,False,True,102,0,0,0,1,True
028,Clover_below_zero.dfy,False,True,914,222,0,0,1,False
029,Clover_binary_search.dfy,True,True,636,130,0,0,1,False
030,Clover_bubble_sort.dfy,False,True,920,488,0,0,1,False
031,Clover_cal_ans.dfy,False,True,194,36,0,0,1,False
032,Clover_cal_sum.dfy,True,True,227,51,0,0,1,False
033,Clover_canyon_search.dfy,True,True,1055,308,0,0,1,False
034,Clover_compare.dfy,False,True,164,0,0,0,1,True
035,Clover_convert_map_key.dfy,True,True,312,0,0,0,1,True
036,Clover_copy_part.dfy,True,True,951,302,0,0,1,False
037,Clover_count_lessthan.dfy,False,True,678,176,0,0,1,False
038,Clover_double_array_elements.dfy,False,True,372,147,0,0,1,False
039,Clover_double_quadruple.dfy,False,True,123,0,0,0,1,True
040,Clover_even_list.dfy,True,True,1418,585,0,0,1,False
041,Clover_find.dfy,False,True,490,78,0,0,1,False
042,Clover_has_close_elements.dfy,True,True,1395,443,0,0,1,False
043,Clover_insert.dfy,True,True,1060,453,0,0,1,False
044,Clover_integer_square_root.dfy,False,True,150,16,0,0,1,False
045,Clover_is_even.dfy,False,True,141,0,0,0,1,True
046,Clover_is_palindrome.dfy,False,True,474,114,0,0,1,False
047,Clover_linear_search1.dfy,False,True,319,62,0,0,1,False
048,Clover_linear_search2.dfy,True,True,347,62,0,0,1,False
049,Clover_linear_search3.dfy,True,True,458,145,0,0,1,False
050,Clover_longest_prefix.dfy,False,True,677,177,0,0,1,False
051,Clover_match.dfy,True,True,386,87,0,0,1,False
052,Clover_max_array.dfy,True,True,497,157,0,0,1,False
053,Clover_min_array.dfy,True,True,414,119,0,0,1,False
054,Clover_min_of_two.dfy,False,True,150,0,0,0,1,True
055,Clover_modify_2d_array.dfy,True,True,570,0,0,0,1,True
056,Clover_multi_return.dfy,False,True,152,0,0,0,1,True
057,Clover_online_max.dfy,True,True,775,159,0,0,1,False
058,Clover_only_once.dfy,False,True,493,133,0,0,1,False
059,Clover_quotient.dfy,True,True,234,37,0,0,1,False
060,Clover_remove_front.dfy,True,True,299,75,0,0,1,False
061,Clover_replace.dfy,False,True,628,269,0,0,1,False
062,Clover_return_seven.dfy,False,True,75,0,0,0,1,True
063,Clover_reverse.dfy,False,True,448,195,0,0,1,False
064,Clover_rotate.dfy,True,True,392,84,0,0,1,False
065,Clover_selectionsort.dfy,False,True,726,291,0,0,1,False
066,Clover_seq_to_array.dfy,True,True,213,0,0,0,1,True
067,Clover_set_to_seq.dfy,False,True,284,54,0,0,1,False
068,Clover_slope_search.dfy,True,True,639,129,0,0,1,False
069,Clover_swap.dfy,False,True,169,24,0,0,1,True
070,Clover_swap_arith.dfy,False,True,157,0,0,0,1,True
071,Clover_swap_bitvector.dfy,False,True,156,0,0,0,1,True
072,Clover_swap_in_array.dfy,True,True,321,0,0,0,1,True
073,Clover_swap_sim.dfy,False,True,130,0,0,0,1,True
074,Clover_test_array.dfy,True,True,198,0,0,0,1,True
075,Clover_triple.dfy,False,True,70,0,0,0,1,True
076,Clover_triple2.dfy,False,True,182,0,0,0,1,True
077,Clover_triple3.dfy,False,True,126,0,0,0,1,True
078,Clover_triple4.dfy,False,True,86,0,0,0,1,True
079,Clover_two_sum.dfy,True,True,851,203,0,0,1,False
080,Clover_update_array.dfy,True,True,244,0,0,0,1,True
081,Clover_update_map.dfy,False,True,429,0,0,0,1,True
082,Correctness_tmp_tmpwqvg5q_4_HoareLogic_exam.dfy,True,True,1918,262,4,1,2,False
083,Correctness_tmp_tmpwqvg5q_4_MethodCalls_q1.dfy,True,True,3621,1971,4,1,1,False
084,Correctness_tmp_tmpwqvg5q_4_Sorting_Tangent.dfy,True,True,2811,209,0,0,2,False
085,Dafny-Exercises_tmp_tmpjm75muf__Session10Exercises_ExerciseBarrier.dfy,True,True,1241,228,0,0,6,False
086,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseExp.dfy,True,True,614,65,2,1,0,False
087,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseFibonacci.dfy,False,True,1140,333,0,1,3,False
088,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExercisePositive.dfy,False,True,1561,383,0,0,4,False
089,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseSquare_root.dfy,True,True,875,247,0,0,3,False
090,Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum.dfy,True,True,2314,521,0,0,6,False
091,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,True,True,2701,603,3,0,5,False
092,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseContained.dfy,True,True,979,246,0,0,1,False
093,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseFirstNegative.dfy,False,True,962,316,0,0,2,False
094,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExercisefirstZero.dfy,False,True,299,84,0,0,1,False
095,Dafny-Exercises_tmp_tmpjm75muf__Session5Exercises_ExerciseSumElems.dfy,True,True,3875,450,7,3,2,False
096,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountEven.dfy,True,True,1023,101,1,1,1,False
097,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,True,True,933,123,0,2,1,False
098,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExercisePeekSum.dfy,True,True,784,149,0,1,1,False
099,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch.dfy,True,True,2142,127,0,1,4,False
100,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBubbleSort.dfy,True,True,2677,1274,0,0,2,False
101,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseReplace.dfy,False,True,559,217,0,0,1,False
102,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSelSort.dfy,True,True,1255,511,0,0,1,False
103,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSeparate.dfy,True,True,1112,183,0,0,1,False
104,Dafny-Exercises_tmp_tmpjm75muf__Session8Exercises_ExerciseInsertionSort.dfy,True,True,1240,554,0,0,1,False
105,Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum.dfy,True,True,1589,256,0,2,2,False
106,Dafny-Grind75_tmp_tmpsxfz3i4r_problems_twoSum.dfy,True,True,1579,256,0,1,1,False
107,Dafny-Practice_tmp_tmphnmt4ovh_BST.dfy,True,True,7074,3163,9,3,4,False
108,Dafny-Practice_tmp_tmphnmt4ovh_Pattern Matching.dfy,True,True,10865,5312,6,2,1,False
109,Dafny-Projects_tmp_tmph399drhy_p2_arraySplit.dfy,False,True,980,192,0,0,1,False
110,Dafny-VMC_tmp_tmpzgqv0i1u_src_Math_Exponential.dfy,True,True,1032,74,5,1,0,False
111,Dafny-VMC_tmp_tmpzgqv0i1u_src_Math_Helper.dfy,True,True,4605,230,20,3,0,False
112,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch.dfy,True,True,755,60,0,0,1,False
113,Dafny-experiences_tmp_tmp150sm9qy_dafny_started_tutorial_dafny_tutorial_array.dfy,True,True,565,108,0,0,2,False
114,Dafny-programs_tmp_tmpnso9eu7u_Algorithms + sorting_bubble-sort.dfy,False,True,2126,519,0,0,2,False
115,DafnyExercises_tmp_tmpd6qyevja_Part1_Q1.dfy,True,True,456,87,0,0,1,False
116,DafnyExercises_tmp_tmpd6qyevja_QuickExercises_testing2.dfy,True,True,12576,0,10,10,22,True
117,DafnyPrograms_tmp_tmp74_f9k_c_automaton.dfy,True,True,5887,1286,0,2,3,False
118,DafnyPrograms_tmp_tmp74_f9k_c_invertarray.dfy,False,True,927,249,0,0,1,False
119,DafnyPrograms_tmp_tmp74_f9k_c_map-multiset-implementation.dfy,True,True,7831,798,2,3,14,False
120,DafnyPrograms_tmp_tmp74_f9k_c_prime-database.dfy,True,True,3248,384,0,0,6,False
121,DafnyProjects_tmp_tmp2acw_s4s_CombNK.dfy,True,True,1502,451,1,1,3,False
122,DafnyProjects_tmp_tmp2acw_s4s_Graph.dfy,True,True,2639,173,0,1,5,True
123,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,False,True,1520,0,4,2,3,True
124,DafnyProjects_tmp_tmp2acw_s4s_RawSort.dfy,True,True,2255,77,1,1,2,False
125,DafnyProjects_tmp_tmp2acw_s4s_findMax.dfy,True,True,1342,251,0,0,2,False
126,DafnyProjects_tmp_tmp2acw_s4s_longestPrefix.dfy,False,True,786,138,0,0,3,False
127,DafnyProjects_tmp_tmp2acw_s4s_partitionOddEven.dfy,False,True,1088,259,0,0,2,False
128,DafnyProjects_tmp_tmp2acw_s4s_sqrt.dfy,True,True,480,16,2,0,2,False
129,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_A2_Q1_trimmed copy - 副本.dfy,True,True,5769,2436,0,1,6,False
130,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_MaxSum.dfy,False,True,380,15,0,0,2,True
131,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_Week4__LinearSearch.dfy,False,True,1022,186,0,0,3,False
132,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week4_tute_ex4.dfy,True,True,3977,1570,0,0,4,False
133,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,False,True,396,56,0,1,2,False
134,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_a3 copy 2.dfy,True,True,7831,1270,0,0,8,False
135,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_a3_search_findPositionOfIndex.dfy,True,True,1799,319,0,0,2,False
136,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_week10_BoundedQueue_01.dfy,True,True,2003,494,0,0,2,False
137,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_week10_ExtensibleArray.dfy,True,True,2857,42,0,1,2,False
138,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_week8_CheckSumCalculator.dfy,True,True,2349,75,0,4,2,False
139,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_week8_CoffeeMaker2.dfy,True,True,2456,34,0,2,7,True
140,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week8_12_week9_lemma.dfy,True,True,1486,288,2,0,2,True
141,Dafny_ProgrammingLanguages_tmp_tmp82_e0kji_ExtraCredit.dfy,False,True,1531,544,0,3,2,True
142,Dafny_Programs_tmp_tmp99966ew4_binary_search.dfy,True,True,847,79,0,0,1,False
143,Dafny_Programs_tmp_tmp99966ew4_lemma.dfy,True,True,1143,243,1,0,1,False
144,Dafny_Programs_tmp_tmp99966ew4_mymax.dfy,False,True,237,38,0,0,2,True
145,Dafny_Programs_tmp_tmp99966ew4_trig.dfy,True,True,148,12,0,0,1,False
146,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples.dfy,True,True,12703,1851,0,1,24,False
147,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_ComputePower.dfy,True,True,344,59,0,1,1,False
148,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_CopyMatrix.dfy,True,True,1013,500,0,0,1,False
149,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_Cube.dfy,False,True,356,99,0,0,1,False
150,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_DoubleArray.dfy,True,True,458,159,0,0,1,False
151,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix.dfy,False,True,991,538,0,0,1,False
152,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight.dfy,True,True,494,177,0,0,1,False
153,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28.dfy,True,True,338,44,0,0,1,False
154,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37.dfy,True,True,303,41,0,0,1,False
155,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38.dfy,True,True,393,57,0,0,1,False
156,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41.dfy,True,True,300,51,0,0,1,False
157,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_BinarySearch.dfy,True,True,653,139,0,0,1,False
158,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_SumArray.dfy,True,True,491,58,0,1,1,False
159,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_error_data_completion_06_n.dfy,False,True,616,221,0,0,1,True
160,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_error_data_completion_07.dfy,True,True,420,45,0,0,1,False
161,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_error_data_completion_11.dfy,True,True,235,41,0,0,1,False
162,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_normal_data_completion_MaxPerdV2.dfy,True,True,689,46,0,3,1,False
163,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_15.dfy,True,True,287,47,0,0,1,False
164,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_ComputePower.dfy,False,True,295,38,0,1,1,False
165,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Count.dfy,True,True,651,54,0,2,1,False
166,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_LinearSearch.dfy,False,True,397,73,0,0,1,False
167,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Minimum.dfy,True,True,415,126,0,0,1,False
168,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Mult.dfy,True,True,199,26,0,0,1,False
169,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_rand.dfy,True,True,261,47,0,0,1,False
170,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Function.dfy,False,True,459,44,0,1,3,True
171,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost.dfy,True,True,861,64,0,2,6,True
172,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index.dfy,True,True,1185,134,0,0,7,True
173,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant.dfy,True,True,1140,280,0,0,6,False
174,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple.dfy,True,True,733,87,0,0,5,True
175,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_solved_1_select.dfy,False,True,882,394,0,0,1,False
176,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,False,True,268,17,0,0,1,True
177,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_06_n.dfy,False,True,2038,221,0,0,1,True
178,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_07.dfy,True,True,1075,45,0,0,1,False
179,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_11.dfy,True,True,849,41,0,0,1,False
180,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_15.dfy,True,True,638,47,0,0,1,False
181,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_23_x.dfy,True,False,439,39,0,0,1,True
182,Dafny_Verify_tmp_tmphq7j0row_dataset_bql_exampls_Min.dfy,True,True,478,140,0,0,1,False
183,Dafny_Verify_tmp_tmphq7j0row_dataset_bql_exampls_SmallNum.dfy,True,True,342,40,0,0,1,False
184,Dafny_Verify_tmp_tmphq7j0row_dataset_bql_exampls_Square.dfy,True,True,267,59,0,0,1,False
185,Dafny_Verify_tmp_tmphq7j0row_dataset_detailed_examples_SelectionSort.dfy,False,True,1864,394,0,0,1,False
186,Dafny_Verify_tmp_tmphq7j0row_dataset_error_data_real_error_IsEven_success_1.dfy,True,True,320,47,0,1,1,False
187,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 1_LinearSearch.dfy,True,True,2133,71,0,6,2,False
188,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 2_BinarySearchDec.dfy,True,True,2205,318,0,0,3,False
189,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_InsertionSortMultiset.dfy,True,True,2184,238,0,0,2,False
190,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_SelectionSortMultiset.dfy,True,True,2540,423,0,0,4,False
191,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 8_H8.dfy,True,True,2124,232,0,0,2,False
192,Dafny_tmp_tmp0wu8wmfr_tests_F1a.dfy,True,True,420,51,0,0,3,True
193,Dafny_tmp_tmp0wu8wmfr_tests_InsertionSortSeq.dfy,False,True,805,215,0,0,1,False
194,Dafny_tmp_tmp0wu8wmfr_tests_Search1000.dfy,True,True,2831,182,0,2,5,False
195,Dafny_tmp_tmp0wu8wmfr_tests_SumIntsLoop.dfy,True,True,530,86,0,1,2,False
196,Dafny_tmp_tmpj88zq5zt_2-Kontrakte_max.dfy,True,True,504,71,0,0,2,True
197,Dafny_tmp_tmpj88zq5zt_2-Kontrakte_reverse3.dfy,True,True,858,169,0,0,2,True
198,Dafny_tmp_tmpmvs2dmry_SlowMax.dfy,False,True,437,101,0,1,1,False
199,Dafny_tmp_tmpmvs2dmry_examples1.dfy,True,True,722,28,0,1,4,False
200,Dafny_tmp_tmpmvs2dmry_examples2.dfy,True,True,2799,407,0,2,5,False
201,Dafny_tmp_tmpmvs2dmry_pancakesort_findmax.dfy,True,True,606,121,0,0,1,False
202,Dafny_tmp_tmpmvs2dmry_pancakesort_flip.dfy,True,True,873,318,0,0,1,False
203,Dafny_tmp_tmpv_d3qi10_2_min.dfy,True,True,1248,116,0,2,3,False
204,Dafny_tmp_tmpv_d3qi10_3_cumsum.dfy,True,True,732,84,0,1,1,False
205,FMSE-2022-2023_tmp_tmp6_x_ba46_Lab10_Lab10.dfy,True,True,13035,499,0,0,35,False
206,FMSE-2022-2023_tmp_tmp6_x_ba46_Lab1_Lab1.dfy,True,True,3951,58,2,7,0,False
207,FMSE-2022-2023_tmp_tmp6_x_ba46_Lab2_Lab2.dfy,True,True,10965,557,12,9,0,False
208,FMSE-2022-2023_tmp_tmp6_x_ba46_Lab3_Lab3.dfy,False,True,4311,50,8,9,0,True
209,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Exercise3_Increment_Array.dfy,True,True,612,335,0,0,1,False
210,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Exercise4_Find_Max.dfy,True,True,709,189,0,0,1,False
211,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Exercise6_Binary_Search.dfy,True,True,860,190,0,0,1,False
212,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sort_Normal.dfy,True,True,974,299,0,0,2,False
213,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sorted_Standard.dfy,True,True,847,174,0,0,1,False
214,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Merge_Sort.dfy,True,False,1626,239,0,0,3,False
215,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Quick_Sort.dfy,True,True,1812,427,2,0,2,False
216,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Selection_Sort_Standard.dfy,False,True,889,391,0,0,1,False
217,Final-Project-Dafny_tmp_tmpmcywuqox_Final_Project_3.dfy,False,True,202,18,0,0,2,False
218,FlexWeek_tmp_tmpc_tfdj_3_ex2.dfy,False,True,776,103,0,1,2,False
219,FlexWeek_tmp_tmpc_tfdj_3_ex3.dfy,False,True,1102,273,0,1,2,False
220,FlexWeek_tmp_tmpc_tfdj_3_ex4.dfy,False,True,2923,1008,0,0,2,False
221,FlexWeek_tmp_tmpc_tfdj_3_reverse.dfy,True,True,1687,199,0,1,6,False
222,Formal-Methods-Project_tmp_tmphh2ar2xv_BubbleSort.dfy,True,False,1092,213,0,0,2,True
223,Formal-Methods-Project_tmp_tmphh2ar2xv_Factorial.dfy,True,False,264,35,0,0,2,False
224,Formal-Verification-Project_tmp_tmp9gmwsmyp_strings3.dfy,True,True,5753,746,6,0,4,False
225,Formal-Verification_tmp_tmpuyt21wjt_Dafny_strings1.dfy,False,True,2625,453,0,0,4,False
226,Formal-Verification_tmp_tmpuyt21wjt_Dafny_strings3.dfy,True,True,3766,488,5,0,4,False
227,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 1_Lab3.dfy,True,True,3161,1181,1,2,7,False
228,Formal-methods-of-software-development_tmp_tmppryvbyty_Bloque 2_Lab6.dfy,True,True,10355,2021,10,4,4,False
229,Formal-methods-of-software-development_tmp_tmppryvbyty_Examenes_Beni_Heusel-Benedikt-Ass-1.dfy,True,True,6867,327,17,2,0,False
230,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex1.dfy,False,True,689,36,0,0,1,False
231,FormalMethods_tmp_tmpvda2r3_o_dafny_Invariants_ex2.dfy,False,True,606,44,0,1,1,False
232,Formal_Verification_With_Dafny_tmp_tmp5j79rq48_Counter.dfy,True,True,653,19,0,0,4,True
233,Formal_Verification_With_Dafny_tmp_tmp5j79rq48_LimitedStack.dfy,True,True,4607,472,0,0,8,False
234,HATRA-2022-Paper_tmp_tmp5texxy8l_copilot_verification_Binary Search_binary_search.dfy,True,True,1691,148,0,0,1,False
235,HATRA-2022-Paper_tmp_tmp5texxy8l_copilot_verification_Largest Sum_largest_sum.dfy,True,True,1413,235,0,2,1,False
236,HATRA-2022-Paper_tmp_tmp5texxy8l_copilot_verification_Sort Array_sort_array.dfy,True,True,1906,442,0,0,1,False
237,HATRA-2022-Paper_tmp_tmp5texxy8l_copilot_verification_Two Sum_two_sum.dfy,True,True,1176,468,0,0,1,False
238,Invoker_tmp_tmpypx0gs8x_dafny_abstract-interpreter_SimpleVerifier.dfy,True,True,7290,317,4,10,0,False
239,M2_tmp_tmp2laaavvl_Software Verification_Exercices_Exo4-CountAndReturn.dfy,True,True,196,21,0,0,1,False
240,M2_tmp_tmp2laaavvl_Software Verification_Exercices_Exo7-ComputeSum.dfy,False,True,292,42,0,1,1,False
241,M2_tmp_tmp2laaavvl_Software Verification_Exercices_Exo9-Carre.dfy,False,True,218,54,0,0,1,False
242,MFDS_tmp_tmpvvr5y1t9_Assignments_Ass-1-2020-21-Sol-eGela.dfy,True,True,3516,547,12,1,0,False
243,MFES_2021_tmp_tmpuljn8zd9_Exams_Special_Exam_03_2020_4_CatalanNumbers.dfy,False,True,646,291,0,1,1,False
244,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_10_find.dfy,True,True,415,110,0,0,1,False
245,MFES_2021_tmp_tmpuljn8zd9_FCUL_Exercises_8_sum.dfy,False,True,320,65,0,1,1,False
246,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,True,True,1186,338,0,0,2,False
247,MFES_2021_tmp_tmpuljn8zd9_TheoreticalClasses_Power.dfy,False,True,2875,115,4,2,4,False
248,MFS_tmp_tmpmmnu354t_Praticas_TP9_Power.dfy,False,True,2195,89,3,2,3,False
249,MFS_tmp_tmpmmnu354t_Testes anteriores_T2_ex5_2020_2.dfy,False,True,1016,98,0,0,2,False
250,MIEIC_mfes_tmp_tmpq3ho7nve_TP3_binary_search.dfy,True,True,1604,213,0,0,3,False
251,MIEIC_mfes_tmp_tmpq3ho7nve_exams_appeal_20_p4.dfy,False,True,359,83,0,1,1,False
252,MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p4.dfy,False,True,422,53,0,1,1,False
253,MIEIC_mfes_tmp_tmpq3ho7nve_exams_mt2_19_p5.dfy,True,True,1462,214,0,0,1,False
254,MIEIC_mfes_tmp_tmpq3ho7nve_exams_special_20_p5.dfy,True,True,1586,223,0,0,2,False
255,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex1.dfy,False,True,240,38,0,0,1,False
256,Metodos_Formais_tmp_tmpbez22nnn_Aula_2_ex2.dfy,False,True,353,45,0,1,1,False
257,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex1.dfy,True,False,282,47,0,0,1,False
258,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,False,True,448,94,0,1,2,False
259,Metodos_Formais_tmp_tmpql2hwcsh_Arrays_explicacao.dfy,False,True,1400,217,0,0,1,False
260,Metodos_Formais_tmp_tmpql2hwcsh_Arrays_somatorioArray.dfy,True,True,1030,24,0,2,1,False
261,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_fatorial2.dfy,False,True,490,96,0,1,1,False
262,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_fibonacci.dfy,False,True,889,78,0,1,1,False
263,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_multiplicador.dfy,False,True,1297,38,0,0,1,False
264,Metodos_Formais_tmp_tmpql2hwcsh_Invariantes_potencia.dfy,False,True,1379,43,0,2,1,False
